0.01  0
0.015  0
0.025  0
0.035  0
0.045  0
0.055  0
0.065  0
0.075  0
0.085  0
0.095  0
0.105  0
0.115  0
0.125  0
0.135  0
0.145  0
0.155  0
0.165  0
0.175  0
0.185  0
0.195  0
0.205  0
0.215  0
0.225  0
0.235  0
0.245  0
0.255  0
0.265  0
0.275  0
0.285  0
0.295  0
0.305  0
0.315  0
0.325  0
0.335  0
0.345  0
0.355  0
0.365  0
0.375  0
0.385  0
0.395  0
0.405  0
0.415  0
0.425  0
0.435  0
0.445  0
0.455  0
0.465  0
0.475  0
0.485  0
0.495  0
0.505  0
0.515  0
0.525  0
0.535  0
0.545  0
0.555  0
0.565  0
0.575  0
0.585  0
0.595  0
0.605  0
0.615  0
0.625  0
0.635  0
0.645  0
0.655  0
0.665  0
0.675  0
0.685  0
0.695  0
0.705  0
0.715  0
0.725  0
0.735  0
0.745  0
0.755  0
0.765  0
0.775  0
0.785  0
0.795  0
0.805  0
0.815  0
0.825  0
0.835  0
0.845  0
0.855  0
0.865  0
0.875  0
0.885  0
0.895  0
0.905  0
0.915  0
0.925  0
0.935  0
0.945  0
0.955  0
0.965  0
0.975  0.00284591
0.985  11.3767
0.995  30.0883
1.005  28.8634
1.015  19.9894
1.025  7.45143
1.035  2.65474
1.045  1.25357
1.055  0.747504
1.065  0.524506
1.075  0.467441
1.085  0.443117
1.095  0.383625
1.105  0.417213
1.115  0.416089
1.125  0.462799
1.135  0.375037
1.145  0.387746
1.155  0.392004
1.165  0.335835
1.175  0.333291
1.185  0.348903
1.195  0.364112
1.205  0.37246
1.215  0.41067
1.225  0.421104
1.235  0.403015
1.245  0.407727
1.255  0.396944
1.265  0.380771
1.275  0.313586
1.285  0.28629
1.295  0.273769
1.305  0.3117
1.315  0.353769
1.325  0.36686
1.335  0.343474
1.345  0.368707
1.355  0.358397
1.365  0.361728
1.375  0.379092
1.385  0.378369
1.395  0.373742
1.405  0.396195
1.415  0.440764
1.425  0.462368
1.435  0.458245
1.445  0.486057
1.455  0.487739
1.465  0.496937
1.475  0.495523
1.485  0.530592
1.495  0.560095
1.505  0.595448
1.515  0.608872
1.525  0.609703
1.535  0.611485
1.545  0.646097
1.555  0.682371
1.565  0.742052
1.575  0.749771
1.585  0.842075
1.595  0.811498
1.605  0.765591
1.615  0.730903
1.625  0.70317
1.635  0.719298
1.645  0.705911
1.655  0.709837
1.665  0.761157
1.675  0.805001
1.685  0.876351
1.695  1.04913
1.705  1.61477
1.715  3.72867
1.725  6.71644
1.735  5.93052
1.745  3.27343
1.755  2.11332
1.765  1.52117
1.775  1.16517
1.785  0.972263
1.795  0.898768
1.805  0.904853
1.815  0.93131
1.825  0.957365
1.835  0.955365
1.845  0.978064
1.855  1.01264
1.865  0.9924
1.875  0.995416
1.885  1.0346
1.895  1.08428
1.905  1.02721
1.915  1.02998
1.925  1.06424
1.935  1.01125
1.945  1.01226
1.955  1.0572
1.965  1.25292
1.975  3.09596
1.985  4.6466
1.995  2.56469
2.005  1.72664
2.015  1.53394
2.025  1.23107
2.035  0.846907
2.045  0.633752
2.055  0.574064
2.065  0.572563
2.075  0.544971
2.085  0.553319
2.095  0.573144
2.105  0.576437
2.115  0.619238
2.125  0.623212
2.135  0.580419
2.145  0.573845
2.155  0.603672
2.165  0.609658
2.175  0.57983
2.185  0.614508
2.195  0.591876
2.205  0.543938
2.215  0.57171
2.225  0.610857
2.235  0.665582
2.245  0.62055
2.255  0.626746
2.265  0.622897
2.275  0.653435
2.285  0.675476
2.295  0.746792
2.305  0.699742
2.315  0.678179
2.325  0.71835
2.335  0.781465
2.345  0.781995
2.355  0.780195
2.365  0.800674
2.375  0.848419
2.385  0.84435
2.395  0.879777
2.405  0.875837
2.415  0.921434
2.425  0.935927
2.435  0.932732
2.445  0.981578
2.455  0.950242
2.465  0.951971
2.475  0.95827
2.485  0.992125
2.495  0.999665
2.505  1.04439
2.515  1.06631
2.525  1.10684
2.535  1.12564
2.545  1.15782
2.555  1.16828
2.565  1.18564
2.575  1.21029
2.585  1.20911
2.595  1.24842
2.605  1.44228
2.615  1.99303
2.625  3.05499
2.635  3.29093
2.645  2.51135
2.655  1.84414
2.665  1.45152
2.675  1.27238
2.685  1.20152
2.695  1.0774
2.705  1.04702
2.715  1.01059
2.725  0.974002
2.735  0.957735
2.745  0.924991
2.755  0.952799
2.765  0.998975
2.775  0.974273
2.785  0.984601
2.795  1.01408
2.805  1.00492
2.815  0.950162
2.825  1.00076
2.835  1.01826
2.845  1.02539
2.855  1.01902
2.865  1.00959
2.875  1.00819
2.885  1.01905
2.895  1.00681
2.905  0.995592
2.915  1.01797
2.925  1.03452
2.935  1.02195
2.945  1.00799
2.955  1.12291
2.965  1.5843
2.975  1.98919
2.985  1.6126
2.995  1.23369
3.005  1.08489
3.015  1.04559
3.025  1.03003
3.035  1.00113
3.045  0.963121
3.055  0.961677
3.065  0.986302
3.075  0.974368
3.085  0.99151
3.095  0.995561
3.105  1.01131
3.115  1.00474
3.125  0.973516
3.135  0.968975
3.145  0.963584
3.155  0.961114
3.165  1.00217
3.175  1.0314
3.185  1.0648
3.195  1.10517
3.205  1.13204
3.215  1.16854
3.225  1.20288
3.235  1.19198
3.245  1.20619
3.255  1.2211
3.265  1.18436
3.275  1.21207
3.285  1.24634
3.295  1.26939
3.305  1.26633
3.315  1.30412
3.325  1.33508
3.335  1.33549
3.345  1.36321
3.355  1.38265
3.365  1.43226
3.375  1.40073
3.385  1.41844
3.395  1.3836
3.405  1.3829
3.415  1.39327
3.425  1.44034
3.435  1.4995
3.445  1.54603
3.455  1.50112
3.465  1.44257
3.475  1.39139
3.485  1.34439
3.495  1.36288
3.505  1.34404
3.515  1.30957
3.525  1.3174
3.535  1.33075
3.545  1.3352
3.555  1.39161
3.565  1.62513
3.575  1.97961
3.585  2.0512
3.595  1.76562
3.605  1.45959
3.615  1.31104
3.625  1.23548
3.635  1.20359
3.645  1.18772
3.655  1.17008
3.665  1.15483
3.675  1.16591
3.685  1.19353
3.695  1.14524
3.705  1.18026
3.715  1.18264
3.725  1.21132
3.735  1.2731
3.745  1.31057
3.755  1.28431
3.765  1.25835
3.775  1.27171
3.785  1.25843
3.795  1.25382
3.805  1.23611
3.815  1.21627
3.825  1.22113
3.835  1.23942
3.845  1.25741
3.855  1.23266
3.865  1.22432
3.875  1.19282
3.885  1.20345
3.895  1.22503
3.905  1.25387
3.915  1.24958
3.925  1.24499
3.935  1.26102
3.945  1.31191
3.955  1.46232
3.965  1.6102
3.975  1.58067
3.985  1.45228
3.995  1.36257
4.005  1.3411
4.015  1.31639
4.025  1.32553
4.035  1.31499
4.045  1.30162
4.055  1.3207
4.065  1.31868
4.075  1.30993
4.085  1.31346
4.095  1.33346
4.105  1.32296
4.115  1.34809
4.125  1.33318
4.135  1.35831
4.145  1.35421
4.155  1.39264
4.165  1.4372
4.175  1.41129
4.185  1.40309
4.195  1.45276
4.205  1.45929
4.215  1.44359
4.225  1.46873
4.235  1.45654
4.245  1.49928
4.255  1.52125
4.265  1.51137
4.275  1.48042
4.285  1.50975
4.295  1.52698
4.305  1.6035
4.315  1.61783
4.325  1.58627
4.335  1.59478
4.345  1.56579
4.355  1.49178
4.365  1.44569
4.375  1.39352
4.385  1.36257
4.395  1.36805
4.405  1.3822
4.415  1.40117
4.425  1.38473
4.435  1.40857
4.445  1.38354
4.455  1.37158
4.465  1.36694
4.475  1.36332
4.485  1.34832
4.495  1.37835
4.505  1.38005
4.515  1.42022
4.525  1.4828
4.535  1.58058
4.545  1.69672
4.555  1.72269
4.565  1.61049
4.575  1.49834
4.585  1.39773
4.595  1.364
4.605  1.34474
4.615  1.33408
4.625  1.30078
4.635  1.29335
4.645  1.31806
4.655  1.32215
4.665  1.34006
4.675  1.32767
4.685  1.31836
4.695  1.34082
4.705  1.3871
4.715  1.4393
4.725  1.47872
4.735  1.50279
4.745  1.47556
4.755  1.46612
4.765  1.45009
4.775  1.4112
4.785  1.39294
4.795  1.37248
4.805  1.37617
4.815  1.40534
4.825  1.41902
4.835  1.39308
4.845  1.41655
4.855  1.43895
4.865  1.46392
4.875  1.44381
4.885  1.45477
4.895  1.44505
4.905  1.44559
4.915  1.42423
4.925  1.43845
4.935  1.48723
4.945  1.54649
4.955  1.59781
4.965  1.59465
4.975  1.54761
4.985  1.5024
4.995  1.48847
5.005  1.49052
5.015  1.47947
5.025  1.45831
5.035  1.44454
5.045  1.43373
5.055  1.43285
5.065  1.44884
5.075  1.4424
5.085  1.43276
5.095  1.402
5.105  1.41262
5.115  1.45787
5.125  1.47807
5.135  1.48612
5.145  1.5026
5.155  1.4979
5.165  1.51602
5.175  1.49476
5.185  1.5105
5.195  1.51499
5.205  1.5555
5.215  1.54394
5.225  1.56541
5.235  1.60205
5.245  1.60397
5.255  1.59688
5.265  1.61577
5.275  1.63162
5.285  1.58438
5.295  1.52327
5.305  1.50169
5.315  1.46828
