0.01  0
0.015  0
0.025  0
0.035  0
0.045  0
0.055  0
0.065  0
0.075  0
0.085  0
0.095  0
0.105  0
0.115  0
0.125  0
0.135  0
0.145  0
0.155  0
0.165  0
0.175  0
0.185  0
0.195  0
0.205  0
0.215  0
0.225  0
0.235  0
0.245  0
0.255  0
0.265  0
0.275  0
0.285  0
0.295  0
0.305  0
0.315  0
0.325  0
0.335  0
0.345  0
0.355  0
0.365  0
0.375  0
0.385  0
0.395  0
0.405  0
0.415  0
0.425  0
0.435  0
0.445  0
0.455  0
0.465  0
0.475  0
0.485  0
0.495  0
0.505  0
0.515  0
0.525  0
0.535  0
0.545  0
0.555  0
0.565  0
0.575  0
0.585  0
0.595  0
0.605  0
0.615  0
0.625  0
0.635  0
0.645  0
0.655  0
0.665  0
0.675  0
0.685  0
0.695  0
0.705  0
0.715  0
0.725  0
0.735  0
0.745  0
0.755  0
0.765  0
0.775  0
0.785  0
0.795  0
0.805  0
0.815  0
0.825  0
0.835  0
0.845  0
0.855  0
0.865  0
0.875  0
0.885  0
0.895  0
0.905  0
0.915  0
0.925  0
0.935  0
0.945  0
0.955  0
0.965  0
0.975  0.0155516
0.985  13.1751
0.995  27.0507
1.005  25.1731
1.015  18.2457
1.025  7.60846
1.035  2.84834
1.045  1.33952
1.055  0.728589
1.065  0.481144
1.075  0.399894
1.085  0.318267
1.095  0.27674
1.105  0.27554
1.115  0.247808
1.125  0.242033
1.135  0.23397
1.145  0.235163
1.155  0.236382
1.165  0.246354
1.175  0.276403
1.185  0.274635
1.195  0.281367
1.205  0.293879
1.215  0.256656
1.225  0.24535
1.235  0.246069
1.245  0.223943
1.255  0.212728
1.265  0.217269
1.275  0.238908
1.285  0.2271
1.295  0.224928
1.305  0.23906
1.315  0.236971
1.325  0.252035
1.335  0.254455
1.345  0.245669
1.355  0.260885
1.365  0.27673
1.375  0.291441
1.385  0.308917
1.395  0.321314
1.405  0.32327
1.415  0.337925
1.425  0.344968
1.435  0.38143
1.445  0.392904
1.455  0.426556
1.465  0.430306
1.475  0.443527
1.485  0.457233
1.495  0.442747
1.505  0.454307
1.515  0.470465
1.525  0.485395
1.535  0.542085
1.545  0.548306
1.555  0.580343
1.565  0.612935
1.575  0.635338
1.585  0.630363
1.595  0.650683
1.605  0.656153
1.615  0.690965
1.625  0.701457
1.635  0.706515
1.645  0.680303
1.655  0.706582
1.665  0.705065
1.675  0.730655
1.685  0.80972
1.695  1.01446
1.705  1.57448
1.715  3.35742
1.725  5.38019
1.735  4.87286
1.745  3.0598
1.755  2.00419
1.765  1.41561
1.775  1.02117
1.785  0.837719
1.795  0.792076
1.805  0.761957
1.815  0.763176
1.825  0.743193
1.835  0.768493
1.845  0.775906
1.855  0.828043
1.865  0.887498
1.875  0.942019
1.885  0.96579
1.895  0.991268
1.905  1.01659
1.915  1.02845
1.925  1.022
1.935  1.00993
1.945  1.00143
1.955  1.06358
1.965  1.37473
1.975  3.18011
1.985  4.11571
1.995  2.40523
2.005  1.50603
2.015  1.21925
2.025  0.940182
2.035  0.737648
2.045  0.643919
2.055  0.587845
2.065  0.580356
2.075  0.582643
2.085  0.56567
2.095  0.543719
2.105  0.562148
2.115  0.581585
2.125  0.564127
2.135  0.57865
2.145  0.606851
2.155  0.603101
2.165  0.617765
2.175  0.608944
2.185  0.637311
2.195  0.63123
2.205  0.650488
2.215  0.65973
2.225  0.674938
2.235  0.683385
2.245  0.685639
2.255  0.70807
2.265  0.744676
2.275  0.745654
2.285  0.7523
2.295  0.79136
2.305  0.79688
2.315  0.815741
2.325  0.817737
2.335  0.826655
2.345  0.84428
2.355  0.846217
2.365  0.865511
2.375  0.872699
2.385  0.875295
2.395  0.884762
2.405  0.923439
2.415  0.942379
2.425  0.949612
2.435  0.986509
2.445  0.999999
2.455  1.04988
2.465  1.07577
2.475  1.11259
2.485  1.12989
2.495  1.16279
2.505  1.20691
2.515  1.24094
2.525  1.2683
2.535  1.28184
2.545  1.29902
2.555  1.33919
2.565  1.33392
2.575  1.3556
2.585  1.36888
2.595  1.48148
2.605  1.67925
2.615  2.18525
2.625  2.85428
2.635  2.92492
2.645  2.39957
2.655  1.83496
2.665  1.504
2.675  1.32541
2.685  1.18853
2.695  1.1364
2.705  1.1058
2.715  1.12442
2.725  1.11641
2.735  1.09202
2.745  1.0705
2.755  1.04717
2.765  1.03755
2.775  1.03558
2.785  1.04466
2.795  1.05382
2.805  1.06305
2.815  1.07286
2.825  1.10642
2.835  1.11649
2.845  1.12451
2.855  1.12939
2.865  1.15646
2.875  1.15279
2.885  1.14835
2.895  1.14891
2.905  1.14926
2.915  1.14828
2.925  1.1459
2.935  1.16215
2.945  1.17925
2.955  1.34856
2.965  1.75841
2.975  2.02295
2.985  1.71632
2.995  1.39185
3.005  1.20349
3.015  1.13791
3.025  1.1114
3.035  1.11678
3.045  1.08932
3.055  1.09721
3.065  1.08279
3.075  1.06889
3.085  1.06417
3.095  1.07533
3.105  1.07733
3.115  1.08313
3.125  1.09492
3.135  1.08873
3.145  1.10006
3.155  1.10912
3.165  1.10436
3.175  1.10428
3.185  1.13944
3.195  1.14444
3.205  1.15741
3.215  1.17986
3.225  1.18816
3.235  1.18141
3.245  1.1912
3.255  1.21015
3.265  1.21948
3.275  1.23306
3.285  1.25245
3.295  1.26996
3.305  1.27901
3.315  1.28792
3.325  1.29766
3.335  1.30472
3.345  1.31268
3.355  1.31074
3.365  1.32256
3.375  1.34762
3.385  1.37192
3.395  1.37743
3.405  1.40179
3.415  1.41366
3.425  1.43318
3.435  1.45994
3.445  1.46708
3.455  1.44156
3.465  1.38925
3.475  1.36485
3.485  1.32131
3.495  1.30349
3.505  1.29402
3.515  1.28315
3.525  1.27268
3.535  1.2953
3.545  1.32665
3.555  1.46474
3.565  1.68689
3.575  1.89403
3.585  1.9296
3.595  1.74997
3.605  1.54055
3.615  1.38094
3.625  1.32098
3.635  1.28014
3.645  1.25618
3.655  1.24843
3.665  1.23844
3.675  1.22394
3.685  1.24429
3.695  1.25387
3.705  1.27705
3.715  1.29506
3.725  1.28648
3.735  1.2879
3.745  1.2827
3.755  1.26921
3.765  1.27159
3.775  1.25204
3.785  1.25518
3.795  1.2469
3.805  1.2622
3.815  1.26185
3.825  1.26597
3.835  1.27677
3.845  1.27054
3.855  1.25771
3.865  1.27208
3.875  1.27642
3.885  1.26562
3.895  1.25597
3.905  1.26008
3.915  1.23645
3.925  1.24079
3.935  1.25864
3.945  1.32142
3.955  1.45415
3.965  1.54557
3.975  1.50419
3.985  1.40483
3.995  1.30184
4.005  1.27603
4.015  1.26366
4.025  1.26097
4.035  1.25642
4.045  1.25006
4.055  1.25816
4.065  1.27435
4.075  1.28604
4.085  1.29087
4.095  1.30742
4.105  1.2907
4.115  1.29051
4.125  1.29595
4.135  1.28475
4.145  1.29942
4.155  1.31722
4.165  1.32483
4.175  1.35332
4.185  1.36887
4.195  1.40277
4.205  1.42038
4.215  1.43245
4.225  1.43731
4.235  1.46659
4.245  1.4986
4.255  1.5232
4.265  1.52909
4.275  1.5302
4.285  1.52771
4.295  1.54794
4.305  1.5611
4.315  1.58243
4.325  1.57886
4.335  1.56734
4.345  1.51705
4.355  1.46225
4.365  1.44799
4.375  1.41232
4.385  1.40164
4.395  1.39294
4.405  1.36841
4.415  1.37941
4.425  1.36048
4.435  1.36091
4.445  1.35059
4.455  1.34589
4.465  1.3597
4.475  1.35631
4.485  1.36295
4.495  1.35615
4.505  1.36996
4.515  1.43033
4.525  1.51389
4.535  1.61829
4.545  1.66777
4.555  1.66752
4.565  1.59576
4.575  1.52581
4.585  1.4366
4.595  1.40566
4.605  1.40121
4.615  1.39895
4.625  1.37782
4.635  1.38405
4.645  1.37069
4.655  1.34171
4.665  1.34415
4.675  1.34491
4.685  1.35731
4.695  1.37437
4.705  1.39588
4.715  1.40948
4.725  1.41264
4.735  1.41946
4.745  1.39658
4.755  1.38905
4.765  1.39216
4.775  1.39357
4.785  1.40158
4.795  1.39535
4.805  1.39867
4.815  1.39986
4.825  1.3903
4.835  1.39256
4.845  1.38417
4.855  1.38543
4.865  1.37967
4.875  1.37833
4.885  1.40874
4.895  1.39866
4.905  1.40279
4.915  1.41181
4.925  1.43547
4.935  1.47745
4.945  1.52334
4.955  1.57173
4.965  1.57202
4.975  1.55985
4.985  1.52879
4.995  1.49122
5.005  1.47713
5.015  1.4556
5.025  1.45477
5.035  1.47774
5.045  1.48819
5.055  1.48895
5.065  1.49632
5.075  1.5068
5.085  1.51244
5.095  1.50778
5.105  1.52692
5.115  1.53361
5.125  1.55439
5.135  1.55388
5.145  1.56596
5.155  1.56869
5.165  1.56422
5.175  1.55304
5.185  1.5551
5.195  1.55091
5.205  1.54412
5.215  1.54906
5.225  1.57857
5.235  1.61423
5.245  1.6201
5.255  1.6201
5.265  1.60575
5.275  1.56333
5.285  1.52518
5.295  1.52033
5.305  1.51146
5.315  1.52026
